episode,length,time,reward,delta
3597,0.0,0.0,0.0,0.0
3598,0.0,0.0,0.0,0.0
3599,0.0,0.0,0.0,0.0
3600,0.0,0.0,0.0,0.0
3601,0.0,0.0,0.0,0.0
3602,0.0,0.0,0.0,0.0
3603,0.0,0.0,0.0,0.0
3604,0.0,0.0,0.0,0.0
3605,0.0,0.0,0.0,0.0
3606,0.0,0.0,0.0,0.0
3607,0.0,0.0,0.0,0.0
3608,0.0,0.0,0.0,0.0
3609,0.0,0.0,0.0,0.0
3610,0.0,0.0,0.0,0.0
3611,0.0,0.0,0.0,0.0
3612,0.0,0.0,0.0,0.0
3613,0.0,0.0,0.0,0.0
3614,0.0,0.0,0.0,0.0
3615,0.0,0.0,0.0,0.0
3616,0.0,0.0,0.0,0.0
3617,0.0,0.0,0.0,0.0
3618,0.0,0.0,0.0,0.0
3619,0.0,0.0,0.0,0.0
3620,0.0,0.0,0.0,0.0
3621,0.0,0.0,0.0,0.0
3622,0.0,0.0,0.0,0.0
3623,0.0,0.0,0.0,0.0
3624,0.0,0.0,0.0,0.0
3625,0.0,0.0,0.0,0.0
3626,0.0,0.0,0.0,0.0
3627,0.0,0.0,0.0,0.0
3628,0.0,0.0,0.0,0.0
3629,0.0,0.0,0.0,0.0
3630,0.0,0.0,0.0,0.0
3631,0.0,0.0,0.0,0.0
3632,0.0,0.0,0.0,0.0
3633,0.0,0.0,0.0,0.0
3634,0.0,0.0,0.0,0.0
3635,0.0,0.0,0.0,0.0
3636,0.0,0.0,0.0,0.0
3637,0.0,0.0,0.0,0.0
3638,0.0,0.0,0.0,0.0
3639,0.0,0.0,0.0,0.0
3640,0.0,0.0,0.0,0.0
3641,0.0,0.0,0.0,0.0
3642,0.0,0.0,0.0,0.0
3643,0.0,0.0,0.0,0.0
3644,0.0,0.0,0.0,0.0
3645,0.0,0.0,0.0,0.0
3646,0.0,0.0,0.0,0.0
3647,0.0,0.0,0.0,0.0
3648,0.0,0.0,0.0,0.0
3649,0.0,0.0,0.0,0.0
3650,0.0,0.0,0.0,0.0
3651,0.0,0.0,0.0,0.0
3652,0.0,0.0,0.0,0.0
3653,0.0,0.0,0.0,0.0
3654,0.0,0.0,0.0,0.0
3655,0.0,0.0,0.0,0.0
3656,0.0,0.0,0.0,0.0
3657,0.0,0.0,0.0,0.0
3658,0.0,0.0,0.0,0.0
3659,0.0,0.0,0.0,0.0
3660,0.0,0.0,0.0,0.0
3661,0.0,0.0,0.0,0.0
3662,0.0,0.0,0.0,0.0
3663,0.0,0.0,0.0,0.0
3664,0.0,0.0,0.0,0.0
3665,0.0,0.0,0.0,0.0
3666,0.0,0.0,0.0,0.0
3667,0.0,0.0,0.0,0.0
3668,0.0,0.0,0.0,0.0
3669,0.0,0.0,0.0,0.0
3670,0.0,0.0,0.0,0.0
3671,0.0,0.0,0.0,0.0
3672,0.0,0.0,0.0,0.0
3673,0.0,0.0,0.0,0.0
3674,0.0,0.0,0.0,0.0
3675,0.0,0.0,0.0,0.0
3676,0.0,0.0,0.0,0.0
3677,0.0,0.0,0.0,0.0
3678,0.0,0.0,0.0,0.0
3679,0.0,0.0,0.0,0.0
3680,0.0,0.0,0.0,0.0
3681,0.0,0.0,0.0,0.0
3682,0.0,0.0,0.0,0.0
3683,0.0,0.0,0.0,0.0
3684,0.0,0.0,0.0,0.0
3685,0.0,0.0,0.0,0.0
3686,0.0,0.0,0.0,0.0
3687,0.0,0.0,0.0,0.0
3688,0.0,0.0,0.0,0.0
3689,0.0,0.0,0.0,0.0
3690,0.0,0.0,0.0,0.0
3691,0.0,0.0,0.0,0.0
3692,0.0,0.0,0.0,0.0
3693,0.0,0.0,0.0,0.0
3694,0.0,0.0,0.0,0.0
3695,0.0,0.0,0.0,0.0
3696,0.0,0.0,0.0,0.0
3697,0.0,0.0,0.0,0.0
3698,0.0,0.0,0.0,0.0
3699,0.0,0.0,0.0,0.0
3700,0.0,0.0,0.0,0.0
3701,0.0,0.0,0.0,0.0
3702,0.0,0.0,0.0,0.0
3703,0.0,0.0,0.0,0.0
3704,0.0,0.0,0.0,0.0
3705,0.0,0.0,0.0,0.0
3706,0.0,0.0,0.0,0.0
3707,0.0,0.0,0.0,0.0
3708,0.0,0.0,0.0,0.0
3709,0.0,0.0,0.0,0.0
3710,0.0,0.0,0.0,0.0
3711,0.0,0.0,0.0,0.0
3712,0.0,0.0,0.0,0.0
3713,0.0,0.0,0.0,0.0
3714,0.0,0.0,0.0,0.0
3715,0.0,0.0,0.0,0.0
3716,0.0,0.0,0.0,0.0
3717,0.0,0.0,0.0,0.0
3718,0.0,0.0,0.0,0.0
3719,0.0,0.0,0.0,0.0
3720,0.0,0.0,0.0,0.0
3721,0.0,0.0,0.0,0.0
3722,0.0,0.0,0.0,0.0
3723,0.0,0.0,0.0,0.0
3724,0.0,0.0,0.0,0.0
3725,0.0,0.0,0.0,0.0
3726,0.0,0.0,0.0,0.0
3727,0.0,0.0,0.0,0.0
3728,0.0,0.0,0.0,0.0
3729,0.0,0.0,0.0,0.0
3730,0.0,0.0,0.0,0.0
3731,0.0,0.0,0.0,0.0
3732,0.0,0.0,0.0,0.0
3733,0.0,0.0,0.0,0.0
3734,0.0,0.0,0.0,0.0
3735,0.0,0.0,0.0,0.0
3736,0.0,0.0,0.0,0.0
3737,0.0,0.0,0.0,0.0
3738,0.0,0.0,0.0,0.0
3739,0.0,0.0,0.0,0.0
3740,0.0,0.0,0.0,0.0
3741,0.0,0.0,0.0,0.0
3742,0.0,0.0,0.0,0.0
3743,0.0,0.0,0.0,0.0
3744,0.0,0.0,0.0,0.0
3745,0.0,0.0,0.0,0.0
3746,0.0,0.0,0.0,0.0
3747,0.0,0.0,0.0,0.0
3748,0.0,0.0,0.0,0.0
3749,0.0,0.0,0.0,0.0
3750,0.0,0.0,0.0,0.0
3751,0.0,0.0,0.0,0.0
3752,0.0,0.0,0.0,0.0
3753,0.0,0.0,0.0,0.0
3754,0.0,0.0,0.0,0.0
3755,0.0,0.0,0.0,0.0
3756,0.0,0.0,0.0,0.0
3757,0.0,0.0,0.0,0.0
3758,0.0,0.0,0.0,0.0
3759,0.0,0.0,0.0,0.0
3760,0.0,0.0,0.0,0.0
3761,0.0,0.0,0.0,0.0
3762,0.0,0.0,0.0,0.0
3763,0.0,0.0,0.0,0.0
3764,0.0,0.0,0.0,0.0
3765,0.0,0.0,0.0,0.0
3766,0.0,0.0,0.0,0.0
3767,0.0,0.0,0.0,0.0
3768,0.0,0.0,0.0,0.0
3769,0.0,0.0,0.0,0.0
3770,0.0,0.0,0.0,0.0
3771,0.0,0.0,0.0,0.0
3772,0.0,0.0,0.0,0.0
3773,0.0,0.0,0.0,0.0
3774,0.0,0.0,0.0,0.0
3775,0.0,0.0,0.0,0.0
3776,0.0,0.0,0.0,0.0
3777,0.0,0.0,0.0,0.0
3778,0.0,0.0,0.0,0.0
3779,0.0,0.0,0.0,0.0
3780,0.0,0.0,0.0,0.0
3781,0.0,0.0,0.0,0.0
3782,0.0,0.0,0.0,0.0
3783,0.0,0.0,0.0,0.0
3784,0.0,0.0,0.0,0.0
3785,0.0,0.0,0.0,0.0
3786,0.0,0.0,0.0,0.0
3787,0.0,0.0,0.0,0.0
3788,0.0,0.0,0.0,0.0
3789,0.0,0.0,0.0,0.0
3790,0.0,0.0,0.0,0.0
3791,0.0,0.0,0.0,0.0
3792,0.0,0.0,0.0,0.0
3793,0.0,0.0,0.0,0.0
3794,0.0,0.0,0.0,0.0
3795,0.0,0.0,0.0,0.0
3796,0.0,0.0,0.0,0.0
3797,0.0,0.0,0.0,0.0
3798,0.0,0.0,0.0,0.0
3799,0.0,0.0,0.0,0.0
3800,0.0,0.0,0.0,0.0
3801,0.0,0.0,0.0,0.0
3802,0.0,0.0,0.0,0.0
3803,0.0,0.0,0.0,0.0
3804,0.0,0.0,0.0,0.0
3805,0.0,0.0,0.0,0.0
3806,0.0,0.0,0.0,0.0
3807,0.0,0.0,0.0,0.0
3808,0.0,0.0,0.0,0.0
3809,0.0,0.0,0.0,0.0
3810,0.0,0.0,0.0,0.0
3811,0.0,0.0,0.0,0.0
3812,0.0,0.0,0.0,0.0
3813,0.0,0.0,0.0,0.0
3814,0.0,0.0,0.0,0.0
3815,0.0,0.0,0.0,0.0
3816,0.0,0.0,0.0,0.0
3817,0.0,0.0,0.0,0.0
3818,0.0,0.0,0.0,0.0
3819,0.0,0.0,0.0,0.0
3820,0.0,0.0,0.0,0.0
3821,0.0,0.0,0.0,0.0
3822,0.0,0.0,0.0,0.0
3823,0.0,0.0,0.0,0.0
3824,0.0,0.0,0.0,0.0
3825,0.0,0.0,0.0,0.0
3826,0.0,0.0,0.0,0.0
3827,0.0,0.0,0.0,0.0
3828,0.0,0.0,0.0,0.0
3829,0.0,0.0,0.0,0.0
3830,0.0,0.0,0.0,0.0
3831,0.0,0.0,0.0,0.0
3832,0.0,0.0,0.0,0.0
3833,0.0,0.0,0.0,0.0
3834,0.0,0.0,0.0,0.0
3835,0.0,0.0,0.0,0.0
3836,0.0,0.0,0.0,0.0
3837,0.0,0.0,0.0,0.0
3838,0.0,0.0,0.0,0.0
3839,0.0,0.0,0.0,0.0
3840,0.0,0.0,0.0,0.0
3841,0.0,0.0,0.0,0.0
3842,0.0,0.0,0.0,0.0
3843,0.0,0.0,0.0,0.0
3844,0.0,0.0,0.0,0.0
3845,0.0,0.0,0.0,0.0
3846,0.0,0.0,0.0,0.0
3847,0.0,0.0,0.0,0.0
3848,0.0,0.0,0.0,0.0
3849,0.0,0.0,0.0,0.0
3850,0.0,0.0,0.0,0.0
3851,0.0,0.0,0.0,0.0
3852,0.0,0.0,0.0,0.0
3853,0.0,0.0,0.0,0.0
3854,0.0,0.0,0.0,0.0
3855,0.0,0.0,0.0,0.0
3856,0.0,0.0,0.0,0.0
3857,0.0,0.0,0.0,0.0
3858,0.0,0.0,0.0,0.0
3859,0.0,0.0,0.0,0.0
3860,0.0,0.0,0.0,0.0
3861,0.0,0.0,0.0,0.0
3862,0.0,0.0,0.0,0.0
3863,0.0,0.0,0.0,0.0
3864,0.0,0.0,0.0,0.0
3865,0.0,0.0,0.0,0.0
3866,0.0,0.0,0.0,0.0
3867,0.0,0.0,0.0,0.0
3868,0.0,0.0,0.0,0.0
3869,0.0,0.0,0.0,0.0
3870,0.0,0.0,0.0,0.0
3871,0.0,0.0,0.0,0.0
3872,0.0,0.0,0.0,0.0
3873,0.0,0.0,0.0,0.0
3874,0.0,0.0,0.0,0.0
3875,0.0,0.0,0.0,0.0
3876,0.0,0.0,0.0,0.0
3877,0.0,0.0,0.0,0.0
3878,0.0,0.0,0.0,0.0
3879,0.0,0.0,0.0,0.0
3880,0.0,0.0,0.0,0.0
3881,0.0,0.0,0.0,0.0
3882,0.0,0.0,0.0,0.0
3883,0.0,0.0,0.0,0.0
3884,0.0,0.0,0.0,0.0
3885,0.0,0.0,0.0,0.0
3886,0.0,0.0,0.0,0.0
3887,0.0,0.0,0.0,0.0
3888,0.0,0.0,0.0,0.0
3889,0.0,0.0,0.0,0.0
3890,0.0,0.0,0.0,0.0
3891,0.0,0.0,0.0,0.0
3892,0.0,0.0,0.0,0.0
3893,0.0,0.0,0.0,0.0
3894,0.0,0.0,0.0,0.0
3895,0.0,0.0,0.0,0.0
3896,0.0,0.0,0.0,0.0
3897,0.0,0.0,0.0,0.0
3898,0.0,0.0,0.0,0.0
3899,0.0,0.0,0.0,0.0
3900,0.0,0.0,0.0,0.0
3901,0.0,0.0,0.0,0.0
3902,0.0,0.0,0.0,0.0
3903,0.0,0.0,0.0,0.0
3904,0.0,0.0,0.0,0.0
3905,0.0,0.0,0.0,0.0
3906,0.0,0.0,0.0,0.0
3907,0.0,0.0,0.0,0.0
3908,0.0,0.0,0.0,0.0
3909,0.0,0.0,0.0,0.0
3910,0.0,0.0,0.0,0.0
3911,0.0,0.0,0.0,0.0
3912,0.0,0.0,0.0,0.0
3913,0.0,0.0,0.0,0.0
3914,0.0,0.0,0.0,0.0
3915,0.0,0.0,0.0,0.0
3916,0.0,0.0,0.0,0.0
3917,0.0,0.0,0.0,0.0
3918,0.0,0.0,0.0,0.0
3919,0.0,0.0,0.0,0.0
3920,0.0,0.0,0.0,0.0
3921,0.0,0.0,0.0,0.0
3922,0.0,0.0,0.0,0.0
3923,0.0,0.0,0.0,0.0
3924,0.0,0.0,0.0,0.0
3925,0.0,0.0,0.0,0.0
3926,0.0,0.0,0.0,0.0
3927,0.0,0.0,0.0,0.0
3928,0.0,0.0,0.0,0.0
3929,0.0,0.0,0.0,0.0
3930,0.0,0.0,0.0,0.0
3931,0.0,0.0,0.0,0.0
3932,0.0,0.0,0.0,0.0
3933,0.0,0.0,0.0,0.0
3934,0.0,0.0,0.0,0.0
3935,0.0,0.0,0.0,0.0
3936,0.0,0.0,0.0,0.0
3937,0.0,0.0,0.0,0.0
3938,0.0,0.0,0.0,0.0
3939,0.0,0.0,0.0,0.0
3940,0.0,0.0,0.0,0.0
3941,0.0,0.0,0.0,0.0
3942,0.0,0.0,0.0,0.0
3943,0.0,0.0,0.0,0.0
3944,0.0,0.0,0.0,0.0
3945,0.0,0.0,0.0,0.0
3946,0.0,0.0,0.0,0.0
3947,0.0,0.0,0.0,0.0
3948,0.0,0.0,0.0,0.0
3949,0.0,0.0,0.0,0.0
3950,0.0,0.0,0.0,0.0
3951,0.0,0.0,0.0,0.0
3952,0.0,0.0,0.0,0.0
3953,0.0,0.0,0.0,0.0
3954,0.0,0.0,0.0,0.0
3955,0.0,0.0,0.0,0.0
3956,0.0,0.0,0.0,0.0
3957,0.0,0.0,0.0,0.0
3958,0.0,0.0,0.0,0.0
3959,0.0,0.0,0.0,0.0
3960,0.0,0.0,0.0,0.0
3961,0.0,0.0,0.0,0.0
3962,0.0,0.0,0.0,0.0
3963,0.0,0.0,0.0,0.0
3964,0.0,0.0,0.0,0.0
3965,0.0,0.0,0.0,0.0
3966,0.0,0.0,0.0,0.0
3967,0.0,0.0,0.0,0.0
3968,0.0,0.0,0.0,0.0
3969,0.0,0.0,0.0,0.0
3970,0.0,0.0,0.0,0.0
3971,0.0,0.0,0.0,0.0
3972,0.0,0.0,0.0,0.0
3973,0.0,0.0,0.0,0.0
3974,0.0,0.0,0.0,0.0
3975,0.0,0.0,0.0,0.0
3976,0.0,0.0,0.0,0.0
3977,0.0,0.0,0.0,0.0
3978,0.0,0.0,0.0,0.0
3979,0.0,0.0,0.0,0.0
3980,0.0,0.0,0.0,0.0
3981,0.0,0.0,0.0,0.0
3982,0.0,0.0,0.0,0.0
3983,0.0,0.0,0.0,0.0
3984,0.0,0.0,0.0,0.0
3985,0.0,0.0,0.0,0.0
3986,0.0,0.0,0.0,0.0
3987,0.0,0.0,0.0,0.0
3988,0.0,0.0,0.0,0.0
3989,0.0,0.0,0.0,0.0
3990,0.0,0.0,0.0,0.0
3991,0.0,0.0,0.0,0.0
3992,0.0,0.0,0.0,0.0
3993,0.0,0.0,0.0,0.0
3994,0.0,0.0,0.0,0.0
3995,0.0,0.0,0.0,0.0
3996,0.0,0.0,0.0,0.0
3997,0.0,0.0,0.0,0.0
3998,0.0,0.0,0.0,0.0
3999,0.0,0.0,0.0,0.0
4000,0.0,0.0,0.0,0.0
4001,0.0,0.0,0.0,0.0
4002,0.0,0.0,0.0,0.0
4003,0.0,0.0,0.0,0.0
4004,0.0,0.0,0.0,0.0
4005,0.0,0.0,0.0,0.0
4006,0.0,0.0,0.0,0.0
4007,0.0,0.0,0.0,0.0
4008,0.0,0.0,0.0,0.0
4009,0.0,0.0,0.0,0.0
4010,0.0,0.0,0.0,0.0
4011,0.0,0.0,0.0,0.0
4012,0.0,0.0,0.0,0.0
4013,0.0,0.0,0.0,0.0
4014,0.0,0.0,0.0,0.0
4015,0.0,0.0,0.0,0.0
4016,0.0,0.0,0.0,0.0
4017,0.0,0.0,0.0,0.0
4018,0.0,0.0,0.0,0.0
4019,0.0,0.0,0.0,0.0
4020,0.0,0.0,0.0,0.0
4021,0.0,0.0,0.0,0.0
4022,0.0,0.0,0.0,0.0
4023,0.0,0.0,0.0,0.0
4024,0.0,0.0,0.0,0.0
4025,0.0,0.0,0.0,0.0
4026,0.0,0.0,0.0,0.0
4027,0.0,0.0,0.0,0.0
4028,0.0,0.0,0.0,0.0
4029,0.0,0.0,0.0,0.0
4030,0.0,0.0,0.0,0.0
4031,0.0,0.0,0.0,0.0
4032,0.0,0.0,0.0,0.0
4033,0.0,0.0,0.0,0.0
4034,0.0,0.0,0.0,0.0
4035,0.0,0.0,0.0,0.0
4036,0.0,0.0,0.0,0.0
4037,0.0,0.0,0.0,0.0
4038,0.0,0.0,0.0,0.0
4039,0.0,0.0,0.0,0.0
4040,0.0,0.0,0.0,0.0
4041,0.0,0.0,0.0,0.0
4042,0.0,0.0,0.0,0.0
4043,0.0,0.0,0.0,0.0
4044,0.0,0.0,0.0,0.0
4045,0.0,0.0,0.0,0.0
4046,0.0,0.0,0.0,0.0
4047,0.0,0.0,0.0,0.0
4048,0.0,0.0,0.0,0.0
4049,0.0,0.0,0.0,0.0
4050,0.0,0.0,0.0,0.0
4051,0.0,0.0,0.0,0.0
4052,0.0,0.0,0.0,0.0
4053,0.0,0.0,0.0,0.0
4054,0.0,0.0,0.0,0.0
4055,0.0,0.0,0.0,0.0
4056,0.0,0.0,0.0,0.0
4057,0.0,0.0,0.0,0.0
4058,0.0,0.0,0.0,0.0
4059,0.0,0.0,0.0,0.0
4060,0.0,0.0,0.0,0.0
4061,0.0,0.0,0.0,0.0
4062,0.0,0.0,0.0,0.0
4063,0.0,0.0,0.0,0.0
4064,0.0,0.0,0.0,0.0
4065,0.0,0.0,0.0,0.0
4066,0.0,0.0,0.0,0.0
4067,0.0,0.0,0.0,0.0
4068,0.0,0.0,0.0,0.0
4069,0.0,0.0,0.0,0.0
4070,0.0,0.0,0.0,0.0
4071,0.0,0.0,0.0,0.0
4072,0.0,0.0,0.0,0.0
4073,0.0,0.0,0.0,0.0
4074,0.0,0.0,0.0,0.0
4075,0.0,0.0,0.0,0.0
4076,0.0,0.0,0.0,0.0
4077,0.0,0.0,0.0,0.0
4078,0.0,0.0,0.0,0.0
4079,0.0,0.0,0.0,0.0
4080,0.0,0.0,0.0,0.0
4081,0.0,0.0,0.0,0.0
4082,0.0,0.0,0.0,0.0
4083,0.0,0.0,0.0,0.0
4084,0.0,0.0,0.0,0.0
4085,0.0,0.0,0.0,0.0
4086,0.0,0.0,0.0,0.0
4087,0.0,0.0,0.0,0.0
4088,0.0,0.0,0.0,0.0
4089,0.0,0.0,0.0,0.0
4090,0.0,0.0,0.0,0.0
4091,0.0,0.0,0.0,0.0
4092,0.0,0.0,0.0,0.0
4093,0.0,0.0,0.0,0.0
4094,0.0,0.0,0.0,0.0
4095,0.0,0.0,0.0,0.0
4096,0.0,0.0,0.0,0.0
4097,0.0,0.0,0.0,0.0
4098,0.0,0.0,0.0,0.0
4099,0.0,0.0,0.0,0.0
4100,0.0,0.0,0.0,0.0
4101,0.0,0.0,0.0,0.0
4102,0.0,0.0,0.0,0.0
4103,0.0,0.0,0.0,0.0
4104,0.0,0.0,0.0,0.0
4105,0.0,0.0,0.0,0.0
4106,0.0,0.0,0.0,0.0
4107,0.0,0.0,0.0,0.0
4108,0.0,0.0,0.0,0.0
4109,0.0,0.0,0.0,0.0
4110,0.0,0.0,0.0,0.0
4111,0.0,0.0,0.0,0.0
4112,0.0,0.0,0.0,0.0
4113,0.0,0.0,0.0,0.0
4114,0.0,0.0,0.0,0.0
4115,0.0,0.0,0.0,0.0
4116,0.0,0.0,0.0,0.0
4117,0.0,0.0,0.0,0.0
4118,0.0,0.0,0.0,0.0
4119,0.0,0.0,0.0,0.0
4120,0.0,0.0,0.0,0.0
4121,0.0,0.0,0.0,0.0
4122,0.0,0.0,0.0,0.0
4123,0.0,0.0,0.0,0.0
4124,0.0,0.0,0.0,0.0
4125,0.0,0.0,0.0,0.0
4126,0.0,0.0,0.0,0.0
4127,0.0,0.0,0.0,0.0
4128,0.0,0.0,0.0,0.0
4129,0.0,0.0,0.0,0.0
4130,0.0,0.0,0.0,0.0
4131,0.0,0.0,0.0,0.0
4132,0.0,0.0,0.0,0.0
4133,0.0,0.0,0.0,0.0
4134,0.0,0.0,0.0,0.0
4135,0.0,0.0,0.0,0.0
4136,0.0,0.0,0.0,0.0
4137,0.0,0.0,0.0,0.0
4138,0.0,0.0,0.0,0.0
4139,0.0,0.0,0.0,0.0
4140,0.0,0.0,0.0,0.0
4141,0.0,0.0,0.0,0.0
4142,0.0,0.0,0.0,0.0
4143,0.0,0.0,0.0,0.0
4144,0.0,0.0,0.0,0.0
4145,0.0,0.0,0.0,0.0
4146,0.0,0.0,0.0,0.0
4147,0.0,0.0,0.0,0.0
4148,0.0,0.0,0.0,0.0
4149,0.0,0.0,0.0,0.0
4150,0.0,0.0,0.0,0.0
4151,0.0,0.0,0.0,0.0
4152,0.0,0.0,0.0,0.0
4153,0.0,0.0,0.0,0.0
4154,0.0,0.0,0.0,0.0
4155,0.0,0.0,0.0,0.0
4156,0.0,0.0,0.0,0.0
4157,0.0,0.0,0.0,0.0
4158,0.0,0.0,0.0,0.0
4159,0.0,0.0,0.0,0.0
4160,0.0,0.0,0.0,0.0
4161,0.0,0.0,0.0,0.0
4162,0.0,0.0,0.0,0.0
4163,0.0,0.0,0.0,0.0
4164,0.0,0.0,0.0,0.0
4165,0.0,0.0,0.0,0.0
4166,0.0,0.0,0.0,0.0
4167,0.0,0.0,0.0,0.0
4168,0.0,0.0,0.0,0.0
4169,0.0,0.0,0.0,0.0
4170,0.0,0.0,0.0,0.0
4171,0.0,0.0,0.0,0.0
4172,0.0,0.0,0.0,0.0
4173,0.0,0.0,0.0,0.0
4174,0.0,0.0,0.0,0.0
4175,0.0,0.0,0.0,0.0
4176,0.0,0.0,0.0,0.0
4177,0.0,0.0,0.0,0.0
4178,0.0,0.0,0.0,0.0
4179,0.0,0.0,0.0,0.0
4180,0.0,0.0,0.0,0.0
4181,0.0,0.0,0.0,0.0
4182,0.0,0.0,0.0,0.0
4183,0.0,0.0,0.0,0.0
4184,0.0,0.0,0.0,0.0
4185,0.0,0.0,0.0,0.0
4186,0.0,0.0,0.0,0.0
4187,0.0,0.0,0.0,0.0
4188,0.0,0.0,0.0,0.0
4189,0.0,0.0,0.0,0.0
4190,0.0,0.0,0.0,0.0
4191,0.0,0.0,0.0,0.0
4192,0.0,0.0,0.0,0.0
4193,0.0,0.0,0.0,0.0
4194,0.0,0.0,0.0,0.0
4195,0.0,0.0,0.0,0.0
4196,0.0,0.0,0.0,0.0
4197,0.0,0.0,0.0,0.0
4198,0.0,0.0,0.0,0.0
4199,0.0,0.0,0.0,0.0
4200,0.0,0.0,0.0,0.0
4201,0.0,0.0,0.0,0.0
4202,0.0,0.0,0.0,0.0
4203,0.0,0.0,0.0,0.0
4204,0.0,0.0,0.0,0.0
4205,0.0,0.0,0.0,0.0
4206,0.0,0.0,0.0,0.0
4207,0.0,0.0,0.0,0.0
4208,0.0,0.0,0.0,0.0
4209,0.0,0.0,0.0,0.0
4210,0.0,0.0,0.0,0.0
4211,0.0,0.0,0.0,0.0
4212,0.0,0.0,0.0,0.0
4213,0.0,0.0,0.0,0.0
4214,0.0,0.0,0.0,0.0
4215,0.0,0.0,0.0,0.0
4216,0.0,0.0,0.0,0.0
4217,0.0,0.0,0.0,0.0
4218,0.0,0.0,0.0,0.0
4219,0.0,0.0,0.0,0.0
4220,0.0,0.0,0.0,0.0
4221,0.0,0.0,0.0,0.0
4222,0.0,0.0,0.0,0.0
4223,0.0,0.0,0.0,0.0
4224,0.0,0.0,0.0,0.0
4225,0.0,0.0,0.0,0.0
4226,0.0,0.0,0.0,0.0
4227,0.0,0.0,0.0,0.0
4228,0.0,0.0,0.0,0.0
4229,0.0,0.0,0.0,0.0
4230,0.0,0.0,0.0,0.0
4231,0.0,0.0,0.0,0.0
4232,0.0,0.0,0.0,0.0
4233,0.0,0.0,0.0,0.0
4234,0.0,0.0,0.0,0.0
4235,0.0,0.0,0.0,0.0
4236,0.0,0.0,0.0,0.0
4237,0.0,0.0,0.0,0.0
4238,0.0,0.0,0.0,0.0
4239,0.0,0.0,0.0,0.0
4240,0.0,0.0,0.0,0.0
4241,0.0,0.0,0.0,0.0
4242,0.0,0.0,0.0,0.0
4243,0.0,0.0,0.0,0.0
4244,0.0,0.0,0.0,0.0
4245,0.0,0.0,0.0,0.0
4246,0.0,0.0,0.0,0.0
4247,0.0,0.0,0.0,0.0
4248,0.0,0.0,0.0,0.0
4249,0.0,0.0,0.0,0.0
4250,0.0,0.0,0.0,0.0
4251,0.0,0.0,0.0,0.0
4252,0.0,0.0,0.0,0.0
4253,0.0,0.0,0.0,0.0
4254,0.0,0.0,0.0,0.0
4255,0.0,0.0,0.0,0.0
4256,0.0,0.0,0.0,0.0
4257,0.0,0.0,0.0,0.0
4258,0.0,0.0,0.0,0.0
4259,0.0,0.0,0.0,0.0
4260,0.0,0.0,0.0,0.0
4261,0.0,0.0,0.0,0.0
4262,0.0,0.0,0.0,0.0
4263,0.0,0.0,0.0,0.0
4264,0.0,0.0,0.0,0.0
4265,0.0,0.0,0.0,0.0
4266,0.0,0.0,0.0,0.0
4267,0.0,0.0,0.0,0.0
4268,0.0,0.0,0.0,0.0
4269,0.0,0.0,0.0,0.0
4270,0.0,0.0,0.0,0.0
4271,0.0,0.0,0.0,0.0
4272,0.0,0.0,0.0,0.0
4273,0.0,0.0,0.0,0.0
4274,0.0,0.0,0.0,0.0
4275,0.0,0.0,0.0,0.0
4276,0.0,0.0,0.0,0.0
4277,0.0,0.0,0.0,0.0
4278,0.0,0.0,0.0,0.0
4279,0.0,0.0,0.0,0.0
4280,0.0,0.0,0.0,0.0
4281,0.0,0.0,0.0,0.0
4282,0.0,0.0,0.0,0.0
4283,0.0,0.0,0.0,0.0
4284,0.0,0.0,0.0,0.0
4285,0.0,0.0,0.0,0.0
4286,0.0,0.0,0.0,0.0
4287,0.0,0.0,0.0,0.0
4288,0.0,0.0,0.0,0.0
4289,0.0,0.0,0.0,0.0
4290,0.0,0.0,0.0,0.0
4291,0.0,0.0,0.0,0.0
4292,0.0,0.0,0.0,0.0
4293,0.0,0.0,0.0,0.0
4294,0.0,0.0,0.0,0.0
4295,0.0,0.0,0.0,0.0
4296,0.0,0.0,0.0,0.0
4297,0.0,0.0,0.0,0.0
4298,0.0,0.0,0.0,0.0
4299,0.0,0.0,0.0,0.0
4300,0.0,0.0,0.0,0.0
4301,0.0,0.0,0.0,0.0
4302,0.0,0.0,0.0,0.0
4303,0.0,0.0,0.0,0.0
4304,0.0,0.0,0.0,0.0
4305,0.0,0.0,0.0,0.0
4306,0.0,0.0,0.0,0.0
4307,0.0,0.0,0.0,0.0
4308,0.0,0.0,0.0,0.0
4309,0.0,0.0,0.0,0.0
4310,0.0,0.0,0.0,0.0
4311,0.0,0.0,0.0,0.0
4312,0.0,0.0,0.0,0.0
4313,0.0,0.0,0.0,0.0
4314,0.0,0.0,0.0,0.0
4315,0.0,0.0,0.0,0.0
4316,0.0,0.0,0.0,0.0
4317,0.0,0.0,0.0,0.0
4318,0.0,0.0,0.0,0.0
4319,0.0,0.0,0.0,0.0
4320,0.0,0.0,0.0,0.0
4321,0.0,0.0,0.0,0.0
4322,0.0,0.0,0.0,0.0
4323,0.0,0.0,0.0,0.0
4324,0.0,0.0,0.0,0.0
4325,0.0,0.0,0.0,0.0
4326,0.0,0.0,0.0,0.0
4327,0.0,0.0,0.0,0.0
4328,0.0,0.0,0.0,0.0
4329,0.0,0.0,0.0,0.0
4330,0.0,0.0,0.0,0.0
4331,0.0,0.0,0.0,0.0
4332,0.0,0.0,0.0,0.0
